City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
185,ilulissat,69.2167,-51.1,-21.579999999999984,88,21,3.0,GL,1667866553
186,port lincoln,-34.7333,135.8667,25.52000000000004,42,99,7.5,AU,1667866554
187,antalaha,-14.9003,50.2788,19.99000000000001,86,65,2.55,MG,1667866554
188,matara,5.9485,80.5353,24.430000000000007,87,100,0.7,LK,1667866413
189,miranda de ebro,42.6865,-2.947,17.77000000000004,69,100,3.2,ES,1667866554
190,chambas,22.1928,-78.9136,23.810000000000002,79,7,3.56,CU,1667866555
191,luderitz,-26.6481,15.1594,16.30000000000001,88,41,4.21,NA,1667866555
192,havoysund,70.9963,24.6622,4.1299999999999955,71,85,5.27,NO,1667866555
193,broome,42.2506,-75.833,10.390000000000043,54,0,5.14,US,1667866556
194,nome,64.5011,-165.4064,0.040000000000020464,93,100,15.43,US,1667866556
195,bima,-8.4667,118.7167,27.600000000000023,78,97,1.61,ID,1667866557
196,meulaboh,4.1363,96.1285,24.640000000000043,87,94,0.9,ID,1667866557
197,labuhan,-6.8844,112.2051,26.350000000000023,80,100,2.37,ID,1667866517
198,port elizabeth,-33.918,25.5701,17.400000000000034,87,0,7.2,ZA,1667866558
199,mackay,-21.15,149.2,27.05000000000001,61,1,6.39,AU,1667866357
200,helong,42.5397,128.9972,2.8600000000000136,54,3,2.38,CN,1667866558
201,yabelo,4.8833,38.0833,14.879999999999995,78,100,3.08,ET,1667866558
202,baghdad,33.3406,44.4009,12.950000000000045,50,0,2.57,IQ,1667866545
203,vostok,46.4856,135.8833,-0.12999999999999545,70,31,2.1,RU,1667866559
204,kismayo,-0.3582,42.5454,25.100000000000023,87,28,3.53,SO,1667866559
205,la romana,18.4273,-68.9728,25.200000000000045,100,75,0.0,DO,1667866560
206,pinhao,-25.6956,-51.6597,11.600000000000023,73,31,1.8,BR,1667866560
207,arona,28.0996,-16.681,20.77000000000004,62,20,3.09,ES,1667866562
208,notse,6.95,1.1667,23.970000000000027,88,79,1.93,TG,1667866563
209,golden,39.7555,-105.2211,12.5,52,40,2.06,US,1667866508
210,ende,-8.8432,121.6623,27.140000000000043,83,97,0.29,ID,1667866563
211,great yarmouth,52.6083,1.7305,14.689999999999998,79,100,11.64,GB,1667866564
212,rocha,-34.4833,-54.3333,12.050000000000011,93,0,2.86,UY,1667866564
213,samarai,-10.6167,150.6667,28.760000000000048,70,9,2.98,PG,1667866460
214,iqaluit,63.7506,-68.5145,-7.389999999999986,62,100,6.71,CA,1667866285
215,coihaique,-45.5752,-72.0662,13.340000000000032,88,0,1.03,CL,1667866298
216,oconomowoc,43.1117,-88.4993,5.900000000000034,63,0,3.09,US,1667866430
217,mar del plata,-38.0023,-57.5575,17.83000000000004,88,0,6.71,AR,1667866566
218,hervey bay,-25.2986,152.8535,22.560000000000002,55,31,6.29,AU,1667866566
219,isangel,-19.55,169.2667,24.060000000000002,94,75,5.66,VU,1667866567
220,padang,-0.9492,100.3543,24.03000000000003,85,100,1.14,ID,1667866567
221,north platte,41.1239,-100.7654,8.939999999999998,34,0,5.81,US,1667866415
222,fuerte,17.5381,120.3644,28.950000000000045,59,57,1.75,PH,1667866568
223,kirkland lake,48.1446,-80.0377,-0.17999999999994998,73,87,5.24,CA,1667866568
224,tuy hoa,13.0833,109.3,23.650000000000034,87,100,3.18,VN,1667866569
225,mantua,45.1667,10.7833,8.580000000000041,66,13,1.34,IT,1667866569
226,victoria,22.2855,114.1577,22.920000000000016,89,99,5.81,HK,1667866299
227,ilhabela,-23.7781,-45.3581,18.620000000000005,86,98,1.66,BR,1667866570
228,kashi,39.4547,75.9797,6.560000000000002,65,0,2.0,CN,1667866571
229,omboue,-1.5746,9.2618,24.350000000000023,93,99,2.55,GA,1667866571
230,kiunga,-6.1219,141.2906,23.920000000000016,98,100,1.05,PG,1667866572
231,rypefjord,70.6333,23.6667,3.2600000000000477,87,40,3.6,NO,1667866572
232,mercedes,-34.6515,-59.4307,19.879999999999995,60,1,4.7,AR,1667866409
233,kuvandyk,51.4781,57.3552,-11.029999999999973,100,100,1.36,RU,1667866573
234,deputatskiy,69.3,139.9,-21.139999999999986,94,100,2.59,RU,1667866574
235,isiro,2.7739,27.616,18.99000000000001,99,100,1.12,CD,1667866549
236,avera,33.194,-82.5271,21.420000000000016,64,65,2.42,US,1667866574
237,bayir,37.2687,28.2167,8.29000000000002,79,0,1.91,TR,1667866574
238,raudeberg,61.9875,5.1352,7.3700000000000045,58,36,4.74,NO,1667866575
239,faanui,-16.4833,-151.75,25.970000000000027,74,17,2.98,PF,1667866575
240,novyy urengoy,66.0833,76.6333,-7.269999999999982,95,100,3.28,RU,1667866576
241,nikolskoye,59.7035,30.7861,3.9399999999999977,94,100,3.58,RU,1667866577
242,joshimath,30.5667,79.5667,8.490000000000009,31,0,3.24,IN,1667866577
243,georgetown,5.4112,100.3354,27.910000000000025,82,20,0.0,MY,1667866292
244,manakara,-22.1333,48.0167,21.590000000000032,89,99,2.97,MG,1667866578
245,rena,61.1348,11.3641,4.32000000000005,98,100,0.5,NO,1667866579
246,kodiak,57.79,-152.4072,3.730000000000018,87,100,7.2,US,1667866579
247,lompoc,34.6391,-120.4579,15.850000000000023,78,40,3.6,US,1667866579
248,flinders,-34.5833,150.8552,22.430000000000007,66,45,3.69,AU,1667866351
249,christchurch,-43.5333,172.6333,17.450000000000045,63,40,3.6,NZ,1667866464
250,mogadishu,2.0371,45.3438,25.460000000000036,81,50,3.47,SO,1667866580
251,esperance,-33.8667,121.9,14.910000000000025,76,99,6.92,AU,1667866581
252,mezen,65.8522,44.24,1.0500000000000114,99,100,2.44,RU,1667866581
253,kaeo,-35.1,173.7833,15.740000000000009,95,100,7.1,NZ,1667866582
254,urumqi,43.801,87.6005,0.5300000000000296,87,96,2.0,CN,1667866424
255,palmeira,-25.4294,-50.0064,10.740000000000009,93,21,2.71,BR,1667866582
256,zorritos,-3.6805,-80.6782,21.160000000000025,82,25,3.64,PE,1667866583
257,bagdarin,54.4333,113.6,-6.849999999999966,94,100,1.24,RU,1667866341
258,kaitangata,-46.2817,169.8464,14.950000000000045,65,62,2.08,NZ,1667866583
259,korem,12.5058,39.5228,10.840000000000032,61,13,0.8,ET,1667866584
260,mbengwi,6.0167,10.0,16.99000000000001,89,100,0.68,CM,1667866584
261,chimore,-16.9833,-65.1333,25.960000000000036,41,50,1.11,BO,1667866584
262,goba,7.0167,39.9833,7.53000000000003,86,69,2.38,ET,1667866578
263,talnakh,69.4865,88.3972,-19.889999999999986,100,95,2.92,RU,1667866585
264,bhander,25.7333,78.75,22.370000000000005,51,100,2.56,IN,1667866585
265,severo-kurilsk,50.6789,156.125,3.25,85,90,5.56,RU,1667866586
266,aykhal,66.0,111.5,-20.46999999999997,100,99,1.26,RU,1667866586
267,puerto escondido,15.85,-97.0667,28.460000000000036,65,75,2.57,MX,1667866587
268,dingle,10.9995,122.6711,27.400000000000034,85,88,3.06,PH,1667866587
269,misratah,32.3754,15.0925,20.950000000000045,61,93,4.23,LY,1667866440
270,puri,19.8,85.85,21.29000000000002,76,60,2.18,IN,1667866587
271,castro,-24.7911,-50.0119,10.610000000000014,90,7,2.55,BR,1667866588
272,vardo,70.3705,31.1107,0.9900000000000091,86,75,2.06,NO,1667866588
273,turukhansk,65.8167,87.9833,-8.539999999999964,95,100,5.37,RU,1667866589
274,yar-sale,66.8333,70.8333,-6.1299999999999955,96,100,2.71,RU,1667866589
275,ayaviri,-14.8864,-70.5889,10.07000000000005,47,93,2.35,PE,1667866590
276,balikpapan,-1.2675,116.8289,26.55000000000001,94,20,2.57,ID,1667866590
277,olinda,-8.0089,-34.8553,26.850000000000023,74,40,3.09,BR,1667866590
278,caravelas,-17.7125,-39.2481,21.27000000000004,73,100,2.57,BR,1667866591
279,cabo san lucas,22.8909,-109.9124,27.610000000000014,67,20,7.2,MX,1667866591
280,mildura,-34.2,142.15,27.260000000000048,47,4,5.5,AU,1667866591
281,palmer,42.1584,-72.3287,15.670000000000016,25,2,5.41,US,1667866592
282,laurel,39.0993,-76.8483,20.890000000000043,52,0,2.06,US,1667866592
283,upernavik,72.7868,-56.1549,-11.419999999999959,88,100,3.78,GL,1667866593
284,moron,-34.6534,-58.6198,20.0,80,0,4.11,AR,1667866593
285,grindavik,63.8424,-22.4338,5.970000000000027,87,75,7.2,IS,1667866594
286,muros,42.7762,-9.0603,17.05000000000001,90,81,7.99,ES,1667866594
287,dubti,11.7361,41.0853,26.680000000000007,52,17,3.53,ET,1667866594
288,zhuhai,22.2769,113.5678,20.879999999999995,94,40,6.69,CN,1667866595
289,zhigansk,66.7697,123.3711,-22.629999999999967,94,100,2.75,RU,1667866595
290,vikhorevka,56.1201,101.1636,-4.229999999999961,83,99,4.11,RU,1667866595
291,black river,18.0264,-77.8487,26.07000000000005,71,35,0.89,JM,1667866596
292,manokwari,-0.8667,134.0833,28.180000000000007,72,85,1.61,ID,1667866596
293,boueni,-12.9025,45.0761,25.99000000000001,80,7,4.51,YT,1667866597
294,zykovo,55.9519,93.1461,-1.589999999999975,91,83,1.5,RU,1667866597
295,nanortalik,60.1432,-45.2371,-2.17999999999995,88,100,1.2,GL,1667866597
296,san quintin,30.4833,-115.95,18.810000000000002,78,76,5.93,MX,1667866390
297,kargil,34.5667,76.1,-3.17999999999995,47,13,1.53,IN,1667866598
298,dunedin,-45.8742,170.5036,14.770000000000039,70,48,4.17,NZ,1667866598
299,bodden town,19.2833,-81.25,28.0,78,40,5.66,KY,1667866599
300,mokhsogollokh,61.4681,128.9203,-29.50999999999999,99,22,0.85,RU,1667866599
301,winslow,35.0242,-110.6974,18.100000000000023,22,0,8.75,US,1667866600
302,amga,60.8953,131.9608,-19.019999999999982,94,100,1.31,RU,1667866600
303,camacha,33.0833,-16.3333,16.680000000000007,100,20,1.03,PT,1667866600
304,ulaanbaatar,47.9077,106.8832,-5.649999999999977,73,47,1.92,MN,1667866601
305,vanimo,-2.6741,141.3028,27.450000000000045,83,96,1.62,PG,1667866540
306,arlit,18.7369,7.3853,22.200000000000045,20,12,3.8,NE,1667866601
307,ancud,-41.8697,-73.8203,12.050000000000011,95,83,2.19,CL,1667866602
308,darnah,32.767,22.6367,19.29000000000002,71,1,6.15,LY,1667866538
309,te anau,-45.4167,167.7167,18.189999999999998,48,55,1.72,NZ,1667866603
310,tsiroanomandidy,-18.7667,46.0333,18.910000000000025,89,98,2.11,MG,1667866603
311,gornyak,50.9942,81.4661,-1.259999999999991,72,98,1.08,RU,1667866604
312,general roca,-39.0333,-67.5833,27.25,38,47,0.89,AR,1667866604
313,lagoa,39.05,-27.9833,17.200000000000045,68,100,8.67,PT,1667866604
314,shellbrook,53.2168,-106.4011,-12.42999999999995,91,100,6.73,CA,1667866605
315,kizukuri,40.8061,140.3861,10.53000000000003,91,65,1.31,JP,1667866605
316,vestmannaeyjar,63.4427,-20.2734,5.580000000000041,86,100,6.87,IS,1667866606
317,jiujiang,29.7333,115.9833,18.03000000000003,51,0,3.38,CN,1667866606
318,evensk,61.95,159.2333,-3.8100000000000023,69,100,4.28,RU,1667866343
319,bubaque,11.2833,-15.8333,28.75,65,89,6.08,GW,1667866606
320,pevek,69.7008,170.3133,-16.779999999999973,94,9,0.91,RU,1667866607
321,prieska,-29.6641,22.7474,20.54000000000002,51,100,1.56,ZA,1667866607
322,kutum,14.2,24.6667,19.870000000000005,27,28,3.5,SD,1667866608
323,birao,10.2849,22.7882,23.710000000000036,29,23,2.35,CF,1667866608
324,ixtapa,20.7,-105.2,26.79000000000002,69,0,3.6,MX,1667866608
325,alofi,-19.0595,-169.9187,26.939999999999998,65,75,6.17,NU,1667866609
326,anuradhapura,8.3565,80.4173,22.840000000000032,95,100,1.44,LK,1667866609
327,taoudenni,22.6783,-3.9836,24.150000000000034,18,27,5.29,ML,1667866609
328,chiang khong,20.2613,100.4046,16.450000000000045,87,0,0.77,TH,1667866610
329,coquimbo,-29.9533,-71.3436,13.850000000000023,88,100,1.54,CL,1667866611
330,qaqortoq,60.7167,-46.0333,-3.5299999999999727,87,100,2.46,GL,1667866611
331,socorro,31.6546,-106.3033,21.560000000000002,23,75,2.06,US,1667866607
